"住所CD","都道府県CD","市区町村CD","町域CD","郵便番号","事業所フラグ","廃止フラグ","都道府県","都道府県カナ","市区町村","市区町村カナ","町域","町域カナ","町域補足","京都通り名","字丁目","字丁目カナ","補足","事業所名","事業所名カナ","事業所住所","新住所CD"
43001200,1,1361,13610004,"043-0012",0,0,"北海道","ホッカイドウ","檜山郡江差町","ヒヤマグンエサシチョウ","鰔川町","ウグイカワチョウ",,,,,,,,,
43004100,1,1361,13610005,"043-0041",0,0,"北海道","ホッカイドウ","檜山郡江差町","ヒヤマグンエサシチョウ","姥神町","ウバガミチョウ",,,,,,,,,
43860900,1,1361,13610005,"043-8609",1,0,"北海道","ホッカイドウ","檜山郡江差町","ヒヤマグンエサシチョウ","姥神町","ウバガミチョウ",,,,,,"函館公共職業安定所　江差出張所","ハコダテコウキヨウシヨクギヨウアンテイシヨ　エサシシユツチヨウシヨ","姥神町１６７",
43004600,1,1361,13610038,"043-0046",0,0,"北海道","ホッカイドウ","檜山郡江差町","ヒヤマグンエサシチョウ","江差港北埠頭","エサシコウキタフトウ",,,,,,,,,
43001600,1,1361,13610006,"043-0016",0,0,"北海道","ホッカイドウ","檜山郡江差町","ヒヤマグンエサシチョウ","越前町","エチゼンマチ",,,,,,,,,
43002600,1,1361,13610007,"043-0026",0,0,"北海道","ホッカイドウ","檜山郡江差町","ヒヤマグンエサシチョウ","大澗町","オオマチョウ",,,,,,,,,
43001400,1,1361,13610008,"043-0014",0,0,"北海道","ホッカイドウ","檜山郡江差町","ヒヤマグンエサシチョウ","小黒部町","オグロッペチョウ",,,,,,,,,
43002400,1,1361,13610009,"043-0024",0,0,"北海道","ホッカイドウ","檜山郡江差町","ヒヤマグンエサシチョウ","尾山町","オヤマチョウ",,,,,,,,,
43005700,1,1361,13610010,"043-0057",0,0,"北海道","ホッカイドウ","檜山郡江差町","ヒヤマグンエサシチョウ","海岸町","カイガンチョウ",,,,,,,,,
43006400,1,1361,13610011,"043-0064",0,0,"北海道","ホッカイドウ","檜山郡江差町","ヒヤマグンエサシチョウ","柏町","カシワチョウ",,,,,,,,,
43004500,1,1361,13610012,"043-0045",0,0,"北海道","ホッカイドウ","檜山郡江差町","ヒヤマグンエサシチョウ","鴎島","カモメジマ",,,,,,,,,
43001100,1,1361,13610013,"043-0011",0,0,"北海道","ホッカイドウ","檜山郡江差町","ヒヤマグンエサシチョウ","五厘沢町","ゴリンザワチョウ",,,,,,,,,
43003200,1,1361,13610014,"043-0032",0,0,"北海道","ホッカイドウ","檜山郡江差町","ヒヤマグンエサシチョウ","新栄町","シンエイチョウ",,,,,,,,,
43005300,1,1361,13610015,"043-0053",0,0,"北海道","ホッカイドウ","檜山郡江差町","ヒヤマグンエサシチョウ","新地町","シンチチョウ",,,,,,,,,
43005600,1,1361,13610016,"043-0056",0,0,"北海道","ホッカイドウ","檜山郡江差町","ヒヤマグンエサシチョウ","陣屋町","ジンヤチョウ",,,,,,,,,
43855800,1,1361,13610016,"043-8558",1,0,"北海道","ホッカイドウ","檜山郡江差町","ヒヤマグンエサシチョウ","陣屋町","ジンヤチョウ",,,,,,"北海道　桧山支庁","ホツカイドウ　ヒヤマシチヨウ","陣屋町３３６－３",
43006500,1,1361,13610017,"043-0065",0,0,"北海道","ホッカイドウ","檜山郡江差町","ヒヤマグンエサシチョウ","砂川","スナガワ",,,,,,,,,
43002300,1,1361,13610018,"043-0023",0,0,"北海道","ホッカイドウ","檜山郡江差町","ヒヤマグンエサシチョウ","田沢町","タザワチョウ",,,,,,,,,
43005100,1,1361,13610019,"043-0051",0,0,"北海道","ホッカイドウ","檜山郡江差町","ヒヤマグンエサシチョウ","津花町","ツバナチョウ",,,,,,,,,
43006600,1,1361,13610020,"043-0066",0,0,"北海道","ホッカイドウ","檜山郡江差町","ヒヤマグンエサシチョウ","とど川町","トドガワチョウ",,,,,,,,,
43002500,1,1361,13610021,"043-0025",0,0,"北海道","ホッカイドウ","檜山郡江差町","ヒヤマグンエサシチョウ","泊町","トマリチョウ",,,,,,,,,
43003300,1,1361,13610022,"043-0033",0,0,"北海道","ホッカイドウ","檜山郡江差町","ヒヤマグンエサシチョウ","豊川町","トヨカワチョウ",,,,,,,,,
43001500,1,1361,13610023,"043-0015",0,0,"北海道","ホッカイドウ","檜山郡江差町","ヒヤマグンエサシチョウ","中網町","ナカアミチョウ",,,,,,,,,
43003400,1,1361,13610024,"043-0034",0,0,"北海道","ホッカイドウ","檜山郡江差町","ヒヤマグンエサシチョウ","中歌町","ナカウタチョウ",,,,,,,,,
43856000,1,1361,13610024,"043-8560",1,0,"北海道","ホッカイドウ","檜山郡江差町","ヒヤマグンエサシチョウ","中歌町","ナカウタチョウ",,,,,,"江差町役場","エサシチヨウヤクバ","中歌町１９３－１",
43006200,1,1361,13610025,"043-0062",0,0,"北海道","ホッカイドウ","檜山郡江差町","ヒヤマグンエサシチョウ","萩の岱","ハギノタイ",,,,,,,,,
43004400,1,1361,13610026,"043-0044",0,0,"北海道","ホッカイドウ","檜山郡江差町","ヒヤマグンエサシチョウ","橋本町","ハシモトチョウ",,,,,,,,,
43003600,1,1361,13610027,"043-0036",0,0,"北海道","ホッカイドウ","檜山郡江差町","ヒヤマグンエサシチョウ","東山","ヒガシヤマ",,,,,,,,,
43003500,1,1361,13610028,"043-0035",0,0,"北海道","ホッカイドウ","檜山郡江差町","ヒヤマグンエサシチョウ","桧岱","ヒノキタイ",,,,,,,,,
43002200,1,1361,13610029,"043-0022",0,0,"北海道","ホッカイドウ","檜山郡江差町","ヒヤマグンエサシチョウ","伏木戸町","フシキドチョウ",,,,,,,,,
43004300,1,1361,13610030,"043-0043",0,0,"北海道","ホッカイドウ","檜山郡江差町","ヒヤマグンエサシチョウ","本町","ホンチョウ",,,,,,,,,
43865100,1,1361,13610030,"043-8651",1,0,"北海道","ホッカイドウ","檜山郡江差町","ヒヤマグンエサシチョウ","本町","ホンチョウ",,,,,,"江差信用金庫","エサシシンヨウキンコ","本町１３２",
43005500,1,1361,13610031,"043-0055",0,0,"北海道","ホッカイドウ","檜山郡江差町","ヒヤマグンエサシチョウ","円山","マルヤマ",,,,,,,,,
43001700,1,1361,13610032,"043-0017",0,0,"北海道","ホッカイドウ","檜山郡江差町","ヒヤマグンエサシチョウ","水堀町","ミズホリチョウ",,,,,,,,,
43005400,1,1361,13610033,"043-0054",0,0,"北海道","ホッカイドウ","檜山郡江差町","ヒヤマグンエサシチョウ","緑丘","ミドリガオカ",,,,,,,,,
43006100,1,1361,13610034,"043-0061",0,0,"北海道","ホッカイドウ","檜山郡江差町","ヒヤマグンエサシチョウ","南が丘","ミナミガオカ",,,,,,,,,
43006300,1,1361,13610035,"043-0063",0,0,"北海道","ホッカイドウ","檜山郡江差町","ヒヤマグンエサシチョウ","南浜町","ミナミハマチョウ",,,,,,,,,
43005200,1,1361,13610036,"043-0052",0,0,"北海道","ホッカイドウ","檜山郡江差町","ヒヤマグンエサシチョウ","茂尻町","モシリチョウ",,,,,,,,,
43002100,1,1361,13610037,"043-0021",0,0,"北海道","ホッカイドウ","檜山郡江差町","ヒヤマグンエサシチョウ","柳崎町","ヤナギザキチョウ",,,,,,,,,
49060000,1,1362,13620000,"049-0600",0,0,"北海道","ホッカイドウ","檜山郡上ノ国町","ヒヤマグンカミノクニチョウ",,"　","（該当なし）",,,,,,,,
49074100,1,1362,13620001,"049-0741",0,0,"北海道","ホッカイドウ","檜山郡上ノ国町","ヒヤマグンカミノクニチョウ","石崎","イシザキ",,,,,,,,,
49062100,1,1362,13620002,"049-0621",0,0,"北海道","ホッカイドウ","檜山郡上ノ国町","ヒヤマグンカミノクニチョウ","内郷","ウチゴウ",,,,,,,,,
49060700,1,1362,13620003,"049-0607",0,0,"北海道","ホッカイドウ","檜山郡上ノ国町","ヒヤマグンカミノクニチョウ","扇石","オウギイシ",,,,,,,,,
49060400,1,1362,13620004,"049-0604",0,0,"北海道","ホッカイドウ","檜山郡上ノ国町","ヒヤマグンカミノクニチョウ","大安在","オオアンザイ",,,,,,,,,
49060300,1,1362,13620005,"049-0603",0,0,"北海道","ホッカイドウ","檜山郡上ノ国町","ヒヤマグンカミノクニチョウ","大崎","オオサキ",,,,,,,,,
49061100,1,1362,13620006,"049-0611",0,0,"北海道","ホッカイドウ","檜山郡上ノ国町","ヒヤマグンカミノクニチョウ","大留","オオドメ",,,,,,,,,
49069200,1,1362,13620006,"049-0692",1,0,"北海道","ホッカイドウ","檜山郡上ノ国町","ヒヤマグンカミノクニチョウ","大留","オオドメ",,,,,,"江差信用金庫　上ノ国支店","エサシシンヨウキンコ　カミノクニシテン","大留２４４－９",
49069800,1,1362,13620006,"049-0698",1,0,"北海道","ホッカイドウ","檜山郡上ノ国町","ヒヤマグンカミノクニチョウ","大留","オオドメ",,,,,,"上ノ国町役場","カミノクニチヨウヤクバ","大留１００番地",
49069300,1,1362,13620006,"049-0693",1,0,"北海道","ホッカイドウ","檜山郡上ノ国町","ヒヤマグンカミノクニチョウ","大留","オオドメ",,,,,,"株式会社　カイト","カブシキガイシヤ　カイト","大留１２２－１",
49069500,1,1362,13620006,"049-0695",1,0,"北海道","ホッカイドウ","檜山郡上ノ国町","ヒヤマグンカミノクニチョウ","大留","オオドメ",,,,,,"北海道上ノ国高等学校","ホツカイドウカミノクニコウトウガツコウ","大留３５１番地",
49069700,1,1362,13620006,"049-0697",1,0,"北海道","ホッカイドウ","檜山郡上ノ国町","ヒヤマグンカミノクニチョウ","大留","オオドメ",,,,,,"新函館農業協同組合　上ノ国支店","シンハコダテノウギヨウキヨウドウクミアイ　カミノクニシテン","大留２４６番地",
49060100,1,1362,13620007,"049-0601",0,0,"北海道","ホッカイドウ","檜山郡上ノ国町","ヒヤマグンカミノクニチョウ","勝山","カツヤマ",,,,,,,,,
49062600,1,1362,13620008,"049-0626",0,0,"北海道","ホッカイドウ","檜山郡上ノ国町","ヒヤマグンカミノクニチョウ","桂岡","カツラオカ",,,,,,,,,
49061200,1,1362,13620009,"049-0612",0,0,"北海道","ホッカイドウ","檜山郡上ノ国町","ヒヤマグンカミノクニチョウ","上ノ国","カミノクニ",,,,,,,,,
49062200,1,1362,13620010,"049-0622",0,0,"北海道","ホッカイドウ","檜山郡上ノ国町","ヒヤマグンカミノクニチョウ","北村","キタムラ",,,,,,,,,
